Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Atributos AI-PAVE-BR,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Atributos Multimídia,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
id,product_type,,,extracted_attributes,conectividade_ol,marca_ol,potencia_ol,tipo_ol,voltagem_ol,caracteristicas_ol,tamanho_do_woofer_ol,conexoes_ol,material_ol,formato_ol,composicao_ol,recursos_ol,conectividade_llm,marca_llm,potencia_llm,tipo_llm,voltagem_llm,caracteristicas_llm,tamanho_do_woofer_llm,conexoes_llm,material_llm,formato_llm,composicao_llm,recursos_llm,marca,conectividade,potencia,tipo,voltagem,tamanho_do_woofer,conexoes,funcionamento da caixa
olistplus||OPM2NHEJBHSC34Y5,Caixa de Som,Caixa De Som Rádio Am/Fm Grande Pequena Média +,"Caixa de som bluetooth, luminária rgb, relógio ,alarme, carregador por indução Tudo isso em um só produto Especificações:- alto-falante bluetooth para música e chamadas telefônicas- carregamento rápido sem fio de 10w para smartphones- 7 modos de iluminação. Características:Potencia de carga sem fio: 10wPotência de saída: 5wCapacidade da bateria: 1200mahTamanho do alto-falante: 2 polegadas (ca. 5 centímetros) Itens inclusos:01 luminária, speaker.01 cabo para carregamento01 manual de instruções-carregamento rápido sem fio de 15 w para smartphones (compatíveis) Projetada para aprimorar sua experiência em iluminação e entretenimento, esta luminária é muito mais do que apenas uma fonte de luz. Com uma variedade de recursos inovadores, ela se tornará um complemento indispensável para o seu espaço. Iluminação personalizável: escolha entre milhões de cores e tonalidades de luz para criar o ambiente perfeito em qualquer momento. Ajuste a intensidade da luz para se adequar às suas atividades, seja relaxando em casa, lendo um livro ou trabalhando. Alto-falante bluetooth integrado: conecte seu dispositivo móvel via bluetooth e desfrute de música com qualidade de som excepcional. Ouça suas músicas favoritas, podcasts ou faça chamadas com as mãos livres através do alto-falante embutido. Carregador por indução: carregue seus dispositivos compatíveis com qi (como smartphones) de forma prática e sem fio. Basta colocar o dispositivo na base de carregamento e ele começará a carregar automaticamente. Bateria de longa duração: esqueça as preocupações com recarga frequente. A bateria de longa duração deste dispositivo pode durar semanas com uso moderado, tornando-a extremamente conveniente. Caixa de som de alta qualidade: desfrute de um som nítido e imersivo com a caixa de som integrada. Ouça música com clareza e assista a filmes como se estivesse em um cinema particular. Sensor de luz automático: a luminária é equipada com um sensor de luz automático que ajusta o brilho de acordo com a luminosidade ambiente. Isso garante que a iluminação seja sempre confortável e economiza energia. Modo de som de chuva para dormir: relaxe e durma profundamente com o modo de som de chuva. Este recurso cria uma atmosfera tranquila que ajuda a melhorar a qualidade do seu sono. Esta luminária rgb g speaker com bluetooth é a combinação perfeita de funcionalidade, estilo e entretenimento. Adicione um toque de modernidade e versatilidade ao seu espaço enquanto desfruta de todos esses recursos incríveis em um único dispositivo. Transforme sua iluminação em uma experiência única e envolvente com esta luminária multifuncionalHomologação Anatel: 022670905389",,,,,,,,,,,,,,bluetooth,Não informado,5w,Caixa de Som,Não informado,"bluetooth para música e chamadas telefônicas, carregamento rápido sem fio de 10w para smartphones, 7 modos de iluminação, carregamento rápido sem fio de 15 w para smartphones compatíveis, iluminação personalizável, ajuste de intensidade da luz, alto-falante bluetooth integrado, carregador por indução, bateria de longa duração, sensor de luz automático, modo de som de chuva para dormir",2 polegadas ca 5 centímetros,Não informado,Não informado,Não informado,Não informado,"carregamento rápido sem fio, iluminação rgb, relógio, alarme, carregador por indução",Blackwatch,Bluetooth,10W,Portátil,,"2""",USB,
olistplus||OPM9MQ43UXO73LZD,Caixa de Som,Caixa De Som Com Bluetooth P/ Festa Churrasco Philco Pcx4000,"Leve para o churrasco, sitio ou o lugar que preferir para curtir sua musica em alto e bom somSua caixa amplificada Philco PCX 4000, além de ser amplificada, possui um ótimo som além de ser bem leve.Ela possui bateria interna com duração de até 6 horasOuça suas músicas através de uma conexão Bluetooth, USB, Rádio FM ou por uma entrada AUX.Especificações técnicas:- Alto-Falante: 2 de 5 polegadas- Tweeters: 2 de 2 polegadas- RMS: 130W- Bluetooth Versão 4.2- Bivolt- Entrada USB para reprodução de músicas- Duas entradas para Microfones externos com controle de volume- Entrada AUX / PC (P2)- Rádio FM com sintonia digital- Controle de eco para microfone- Display digital;- Flash lights com 5 modos de iluminação + OFF- Alça para transporte- Bateria interna: Duração de até 6 horas- Bivolt automático.- Medidas da caixa amplificada: 25 Profundidade x 56 Largura x 18 Altura em cm.- Peso: 5,1 kgConexões:- 01 x Entrada Auxiliar (P2)- 02 x Entrada microfone (P10)- 01 x Entrada USB (Reprodução MP3)Itens Inclusos:- 01 Caixa de Som- 01 Cabo Alimentação (110/220V)- Manual do usuário Homologação Anatel: 080281811799","{""caracteristicas"":""Auxiliar, Cartão SD, Microfone, USB"",""conectividade"":""Bluetooth, P2,USB"",""marca"":""Philco"",""potencia"":""130 W"",""tamanho_do_woofer"":""5\"""",""tipo"":""USB"",""voltagem"":""Bivolt""}","Bluetooth, P2,USB",Philco,130 W,USB,Bivolt,"Auxiliar, Cartão SD, Microfone, USB","5""",,,,,,"Bluetooth, USB, Rádio FM, AUX",Philco,130W,Caixa de Som,Bivolt,"Amplificada, Bluetooth, USB, Rádio FM, Entrada AUX, Duas entradas para Microfones externos com controle de volume, Controle de eco para microfone, Display digital, Flash lights com 5 modos de iluminação, Alça para transporte, Bateria interna, Bivolt automático",5 polegadas,"01 x Entrada Auxiliar P2, 02 x Entrada microfone P10, 01 x Entrada USB Reprodução MP3",Não informado,Não informado,Não informado,Não informado,Philco,Bluetooth,130W,Portátil,Bivolt,"5""","Auxiliar, USB, P2",Amplificada
lmcomercioeserv||d4ce872e924c11eeb38f4201ac185040,Caixa de Som,Caixa De Som Muito Potente Ipx6 Portátil Am10 Com Grave 16W RMS,"Olá Caro cliente, obrigado pela visita! Estamos a sua disposição A caixa de som iPX6 AM10 é um dispositivo de áudio portátil que oferece excelente qualidade de som e é perfeito para ouvir suas músicas favoritas em qualquer lugar. Com um design compacto e resistente a respingos de água, é ideal para uso interno e externo, permitindo que você desfrute de suas faixas favoritas durante atividades ao ar livre, festas ou momentos de lazer em casa.Com dimensões de 207mm x 80mm x 80mm, a caixa de som AM10 é facilmente transportável, podendo ser levada para qualquer lugar com facilidade. Ela vem acompanhada de um cabo tipo-C para carregamento, permitindo que você a recarregue facilmente quando necessário.A potência da caixa de som é de 16W RMS, proporcionando um som nítido e envolvente. Sua bateria de polímero de lítio possui capacidade de 2000mAh, permitindo até 6 horas de reprodução contínua, para que você possa desfrutar de suas músicas sem interrupções. O tempo de carregamento é de apenas 2 horas, garantindo que você possa carregar rapidamente a caixa de som antes de sair.A frequência de resposta da caixa de som varia de 85Hz a 15KHz, oferecendo uma ampla faixa de reprodução de áudio, permitindo que você ouça desde graves profundos até agudos claros. A versão Bluetooth 5.2 permite uma conexão estável e de alta qualidade com dispositivos compatíveis, para que você possa transmitir música sem fios diretamente do seu smartphone, tablet ou outros dispositivos habilitados para Bluetooth.Com a caixa de som IPX6 AM10, você terá uma experiência sonora excepcional, graças à sua potência, qualidade de som e portabilidade. Leve, resistente e com um design elegante, essa caixa de som é a escolha perfeita para aqueles que desejam levar sua música para todos os lugares.Resistente a respingos gotas de águaNão pode ser imerso em águaDimensões 207mm x 80mm x80mmContém:1 caixa de som AM101 cabo tipo-c para carregamento Potencia:16W RMSTipo de bateria Polimero de litio 2000mAhFrequência 85Hz-15KHzVersão BT:5.2Tempo de reprodução até 6 horasTempo de carregamento 2 horas","{""marca"":""RMS"",""potencia"":""16 W"",""tipo"":""Portátil, Bluetooth""}",,RMS,16 W,"Portátil, Bluetooth",,,,,,,,,Bluetooth 5.2,Não informado,16W RMS,Portátil,Não informado,"Resistente a respingos de água, Design compacto, Bluetooth 5.2, Bateria de polímero de lítio 2000mAh, Tempo de reprodução de até 6 horas, Tempo de carregamento de 2 horas, Frequência de resposta de 85Hz a 15KHz",Não informado,Cabo tipo-C para carregamento,Não informado,Não informado,Não informado,IPX6,Am10,Bluetooth,16W,Portátil,Bivolt,,"SD,USB",
olistplus||OPMNBBEBVA92XYBB,Caixa de Som,Amplificador Portátil Som Para Idosos Com Amplificador,"Amplificador portátil som para idosos com amplificador Especificações do produto: - contém: 1 amplificador auditivo, 3 adaptadores de silicone, 2 baterias, 2 limpadores e 1 manual. - modelo: interno (ite) analógico. - dimensão: 18,62 x 13,39 x 9,76mm. - frequência: 100 a 6000hz. - uso bilateral (para ambos os lados). - alimentação: baterias ag3, a312 (pr41), 1.5v. - duração bateria: até 20 dias. - regula o volume. - recomendado para adultos com perda auditiva leve. Sugestão de uso: - para ligar, o compartimento da bateria deve estar completamente fechado. - encaixe o amplificador na parte interna da orelha, escolhendo o melhor adaptador de tamanho. - regule o volume de acordo com sua preferência. - leia as instruções de montagem, cuidado e utilização informados no manual. Atenção: uso não recomendado para pessoas que apresentam zumbidos e crianças menores.",,,,,,,,,,,,,,Não informado,Não informado,Não informado,Amplificador,15v,"Amplificador auditivo, 3 adaptadores de silicone, 2 baterias, 2 limpadores, 1 manual, modelo interno ite analógico, dimensão 1862 x 1339 x 976mm, frequência 100 a 6000hz, uso bilateral para ambos os lados, duração bateria até 20 dias, regula o volume, recomendado para adultos com perda auditiva leve",Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Amplificador,,,Portátil,,,,
oliststore||MGLC9BZZQ3JYA1DU,Caixa de Som,Caixinha De Som Retro Portatil Am Fm Sw Sd/Aux/Usb,"Caixinha de som retro portatil am fm sw sd/aux/usb Rádio portátil retrô bluetooth kapbom modelo ka-8808 Som de ótima qualidade, excelentes graves e conexão rápida, com fácil instalação e utilização. Alta qualidade de som, leve e fácil para levar à qualquer lugar, ideal para músicas, filmes, jogos, etc. Ligado na tomada, com bateria recarregável e aceita pilhas. - conexão bluetooth, conexão estável e segura - woofer de qualidade, limpo e com ótimos graves. - alto-falante woofer com longo alcance e muito potente. - conectividade, usb, cartão micro sd e rádio am/fm/sw - bateria com maior duração do mercado, média de 4 horas ouvindo em som ambiente. - rádio am/fm/sw integrado - botões de ajuste de volume - portátil, leve para onde desejar Especificações: -lanterna de longo alcance. -entradas usb e cartão tf. -rms: 3.0 - polegadas alto - falante 4 ohms 3w -taxa de ruído: 36db -com bateria recarregável. -ac/dc alimentação -ac: 110v - 220v, 60hz/50hz -dc: 3v (um-1x2 pcs) pilhas não inclusas Faixa de frequência: -fm: 88 a 108mhz -am: 530 a 1600khz -sw: 5.9 a 18.0mhz Dimensões: C x a x l : 8,5cm x 17cm x20cm Peso: 0,870kgs Itens inclusos: 01 - caixa de som portátil 01 - cabo de energia 01 - alça para transporte 01 - manual do usuárioHomologação Anatel: 158542114373","{""conectividade"":""Bluetooth"",""marca"":""Kapbom"",""tipo"":""Portátil"",""voltagem"":""220 V""}",Bluetooth,Kapbom,,Portátil,220 V,,,,,,,,"bluetooth, usb, cartão micro sd, rádio amfmsw",kapbom,3w,portátil,110v - 220v,"retro, portátil, am fm sw sdauxusb, rádio portátil retrô, bluetooth, som de ótima qualidade, excelentes graves, conexão rápida, fácil instalação e utilização, alta qualidade de som, leve, fácil para levar à qualquer lugar, ideal para músicas, filmes, jogos, etc, ligado na tomada, bateria recarregável, aceita pilhas, conexão bluetooth, conexão estável e segura, woofer de qualidade, limpo e com ótimos graves, alto-falante woofer com longo alcance e muito potente, conectividade usb, cartão micro sd e rádio amfmsw, bateria com maior duração do mercado, média de 4 horas ouvindo em som ambiente, rádio amfmsw integrado, botões de ajuste de volume, portátil, leve, lanterna de longo alcance, entradas usb e cartão tf, rms 30, polegadas alto - falante 4 ohms, taxa de ruído 36db, com bateria recarregável, acdc alimentação, ac 110v - 220v 60hz50hz, dc 3v um-1x2 pcs pilhas não inclusas, faixa de frequência -fm 88 a 108mhz, am 530 a 1600khz, sw 59 a 180mhz",Não informado,"bluetooth, usb, cartão micro sd, rádio amfmsw",Não informado,Não informado,Não informado,"lanterna de longo alcance, entradas usb e cartão tf, rms 30, polegadas alto - falante 4 ohms, taxa de ruído 36db, com bateria recarregável, acdc alimentação, ac 110v - 220v 60hz50hz, dc 3v um-1x2 pcs pilhas não inclusas, faixa de frequência -fm 88 a 108mhz, am 530 a 1600khz, sw 59 a 180mhz",Kapbom,Bluetooth,3W,Portátil,Bivolt,"4""","USB, SD,Auxiliar",
ab2online||ee771b1c89d111ec97214201ac185055,Caixa de Som,"Caixa de Som Hi-Fi 15W Com Microfone, Entrada Auxiliar, USB e Bateria Longa Duração DBH6103","INFORMAÇÕES DO PRODUTO:<br>Aparelho caixa de som, ideal para festas, uso domestico, escritório e qualquer outro local onde você necessita de uma caixa de som portátil e com diversos recursos. Som Hi-Fi de alta qualidade.<br><br>Esse som possui entrada para cartão de memória, entrada para pendrive, entrada para Microfone (P10) com microfone com fio incluso, entrada Auxiliar (P2) com cabo P2 incluso, dessa forma você poderá ligar diretamente seu telefone celular, além da nova recepção Bluetooth 5.0+EDR. Rádio FM e Mp3 completam o produto. Na frontal do produto luzes em LEDs iluminam conforme o som, dando um lindo efeito. Acompanha um Controle Remoto completo.<br><br>Obs.: Ao ligar o produto certifique-se que o volume do som não esta no máximo, pois ao trocar de função (rádio para Bluetooth ou mp3) poderá danificar as saídas de som, devido aos picos de volume. Produto possui bateria recarregável interna e nunca deixe a bateria esgotar, caso isso ocorra poderá perder a bateria. Sempre guarde o produto com carga na bateria.<br><br>INFORMAÇÕES TÉCNICAS:<br>Marca: Grasep<br>Modelo: D-BH6103<br>Potência: 15W<br>Alimentação: 5Vdc (Via Porta Micro-USB)<br>Capacidade da Bateria Interna: 1500mAh<br>Frequência de Resposta: 150 a 20000 Hz<br>Microfone: Sim<br>Bluetooth: Sim, V5.0+EDR<br>Controle Remoto: Sim<br>Rádio FM: Sim<br>Entrada Pendrive e Cartão de Memória: Sim<br>Impedância: 4 Ohms<br>Sensibilidade: Maior que 80dB<br>Diâmetro do Alto-falante: 6.5""<br>Dimensões aproximadas: 19.5cm x 16cm x 31cm<br>Peso: 1400 gramas<br><br>Conteúdo da Embalagem:<br>1 Aparelho Receptor D-BH6103<br>1 Controle Remoto<br>1 Microfone Com Fio (P10)<br>1 Cabo Auxiliar P2<br>1 Cabo USB x Micro-USB V8<br>1 Manual de Instruções<br>1 Caixa/embalagem<br><br>Garantia:<br>Produto Com Garantia Contra Defeitos De Fabricação de 3 Meses Diretamente Com O Fabricante/Fornecedor.","{""caracteristicas"":""Luzes, Microfone, Bateria Recarregável"",""conectividade"":""Auxiliar, Bluetooth, Cartão De Memória, USB"",""marca"":""Grasep"",""potencia"":""15 W"",""tamanho_do_woofer"":""4\""""}","Auxiliar, Bluetooth, Cartão De Memória, USB",Grasep,15 W,,,"Luzes, Microfone, Bateria Recarregável","4""",,,,,,Bluetooth 5.0 EDR,Grasep,15W,Caixa de Som,5Vdc,"Som Hi-Fi de alta qualidade, entrada para cartão de memória, entrada para pendrive, entrada para Microfone P10 com microfone com fio incluso, entrada Auxiliar P2 com cabo P2 incluso, Rádio FM, Mp3, luzes em LEDs na frontal, Controle Remoto, bateria recarregável interna",65,"Micro-USB, Auxiliar P2, Microfone P10, Bluetooth",Não informado,Não informado,Não informado,"Entrada para cartão de memória, Entrada para pendrive, Entrada para Microfone, Entrada Auxiliar, Bluetooth, Rádio FM, Mp3, Controle Remoto, Bateria recarregável",Grasep,Bluetooth,15W,Portátil,5V,"6.5""","Auxiliar, USB, P2",
brugaudiovideoautomacao||win-150,Caixa de Som,Caixa de som de embutir angulada quadrada 150w rms wave win-150,"<p>A WIN150 tem woofer em kevlar 6,5” e tweeter em domo de seda, materiais de altíssima qualidade que fazem toda diferença para uma composição harmoniosa desse modelo.</p><p>Por ser embutida em teto de gesso, favorece um projeto arquitetônico clean e moderno, onde os cabos são cuidadosamente instalados de modo que não fiquem visíveis no ambiente. A caixa tem tela em perfil Slim, na opção quadrada ou redonda, o que proporciona um acabamento elegante. Agora é possível adquirir sua tela também na cor preta.</p><p>Especificações Técnicas</p><p><br></p><p>Resposta de Frequência: 60 Hz-19 KHz</p><p>Potência (RMS): 150 watts</p><p>Impedância: 8 Ohms</p><p>Sensibilidade: 89dB</p><p>Woofer: Kevlar 6,5”</p><p>Tweeter: Domo de seda 1′′</p><p>Peso: 1.71 kg</p><p>Dimensões: 260 x 260 x 122 mm</p><p>Medida de corte diâmetro: 238 mm</p>","{""marca"":""RMS"",""potencia"":""150 W""}",,RMS,150 W,,,,,,,,,,Não informado,Wave,150w,Embutir,Não informado,"Angulada, Quadrada",65,Não informado,"Kevlar, Domo de seda",Quadrada,Não informado,Não informado,Wave,,150W,,,"6.5""",,
gazinshop||10569,Caixa de Som,Caixa de Som Amvox 1400wats Bluetooth Fm Led Monster,"CAIXA DE SOM AMPLIFICADA AMVOX ACA 1401 MONSTER 1400W BLUETOOTH LED<br> Escutar suas músicas preferidas ficou ainda melhor e mais prático! Com a Caixa de Som ACA 1401 Monster da Amvox você leva diversão para onde for. Confira mais detalhes: <br> <br> Muito mais conexões! <br> Com ela você vai ter infinitas formas de conexões, para curtir seu som em qualquer lugar! Com entrada USB, SD Card e conexões via rádio FM e Bluetooth! Fora as entradas de P10, para microfone e instrumentos Você vai poder conectar seus instrumentos musicais, computador e muito mais! <br> <br> Qualidade de som <br> Ela conta com 1400W de potência, com Double Coil que tornam o som sempre limpo, potente e sem ruídos! Além disso possui 2 Subwoofer de 12? e 4 Tweeter de 3?.<br> <br> Diferenciais que fazem toda a diferença! <br> Com diversas funções que vão te auxiliar e proporcionar muito mais diversão. Ela conta com rádio FM, para você curtir as programações locais. Além disso com as luzes LED que vão garantir a festa, já suas alças vão possibilitar que você leve ela para qualquer local. Ainda possui função gravar! <br> <br> Sobre a marca: Qualidade amvox!<br> Com mais de 16 anos de mercado, a Amvox é uma indústria brasileira montadora de produtos eletroeletrônicos e faz parte do grupo REISTAR. Situada na cidade de Camaçari-BA, sua planta fabril possui mais de 12.000 m2, ali é onde são montados mais de 1 milhão de produtos por ano. Possui um amplo portfólio de produtos, com itens na linha de áudio, digital, lar e climatização. Esse é o ritmo da Amvox! Mantendo-se sempre atualizada nas tendências mundiais e aos sonhos dos consumidores brasileiros, a Amvox oferece produtos com preços justo e alto padrão de qualidade, buscando incessantemente inovações com o compromisso de proporcionar sempre a melhor experiência a seus clientes. <br> <br> Detalhes sobre a compra:<br> Fique de olho: siga sempre as orientações do fabricante e utilize seu produto de acordo com o manual. A empresa não se responsabiliza pelo mau uso do produto, o que pode causar perda da garantia.#8239; <br> Não nos encarregamos, no ato da entrega, por montagens e desmontagens, subir escadas/elevadores ou transporte por guincho para apartamentos. Eventuais despesas são de responsabilidade do cliente. <br> O valor divulgado é unitário e a imagem é meramente ilustrativa. Precisou trocar ou devolver? O prazo é de 7 dias a partir do recebimento do produto - Lei no 8.078 ? Sempre confira no ato da entrega. <br> <br> Características:<br> Marca: Amvox<br> Modelo: ACA 1401 Monster<br> Tipo: Amplificada<br> Potência: RMS: 1400W<br> Display de controle: Sim<br> Bluetooth: Sim<br> Entradas: USB, P10 e SD Card<br> Resistente a água: Não<br> Rádio AM/FM: Sim<br> Equalizador: Sim<br> Sintonizador: Sim<br> Acompanha microfone: Não<br> Controle remoto: Não<br> Alça para transporte: Sim<br> <br> Dimensões:<br> Altura: 75,2 cm<br> Largura: 33 cm<br> Profundidade: 38 cm<br> Peso: 14,5 kg<br> <br> Conteúdo da embalagem<br> 02 caixas de som, 01 cabo paralelo e manual de instruções.<br> <br> Garantia do fornecedor: 01 ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pelo fabricante).<br> <br> Observação: Bivolt<br> Observação: As duas caixas possuem as mesmas dimensões.","{""caracteristicas"":""Rádio FM, LED"",""marca"":""Amvox"",""potencia"":""1400 W"",""tamanho_do_woofer"":""12\"""",""voltagem"":""Bivolt""}",,Amvox,1400 W,,Bivolt,"Rádio FM, LED","12""",,,,,,"Bluetooth, USB, SD Card, Rádio FM, P10",Amvox,1400W,Amplificada,Bivolt,"Double Coil, 2 Subwoofer de 12 e 4 Tweeter de 3, Rádio FM, Luzes LED, Alças para transporte, Função gravar",12 polegadas,"Entrada USB, SD Card, Rádio FM, Bluetooth, P10 para microfone e instrumentos",Não informado,Não informado,Não informado,"Display de controle, Equalizador, Sintonizador, Controle remoto",Amvox,Bluetooth,1400W,,Bivolt,"12""","Auxiliar, USB, SD",Amplificada
oestesomloja||134076,Caixa de Som,Caixa Amplificada Ativa Residencial Falante 8 Pancadão Voz,Itens inclusos: - 2 Falante Woofer 8 Polegadas 200rms - 1 Modulo Amplificador Faldon 300.2 - 1 Tweeter Compet 100rms - 1 Caixa madeira carpete - 1 Fonte automotiva - 1 Alça - Cabos de ligação e tomada Suporte para USB/ SD/ abertura para cartão MMc Compatível com formato de música MP3 Com Bluetooth PRODUTO DE ÓTIMA QUALIDADE E PODE SER CONFIGURADO DE ACORDO COM SEU GOSTO. TAMBÉM PODE SER INSTALADA EM VEÍCULOS PRECISANDO FAZER PEQUENAS MODIFICAÇÕES. Importante: A *OESTESOM* recomenda que a instalação seja feita por profissional especializado e não se responsabiliza pelo mau uso do produto.,"{""caracteristicas"":""Amplificada, Ativa"",""marca"":""Ativa"",""tamanho_do_woofer"":""8\"""",""tipo"":""Amplificada""}",,Ativa,,Amplificada,,"Amplificada, Ativa","8""",,,,,,Bluetooth,Não informado,3002,Caixa Amplificada,Não informado,"Com Bluetooth, USB, SD, MP3, Entrada para cartão MMC",8 Polegadas,"USB, SD, Entrada para cartão MMC","Madeira, Carpete",Não informado,Não informado,"Entrada para cartão MMC, Compatível com formato de música MP3, Bluetooth",Oestesom,Bluetooth,,,,"8""","USB, SD",Ativa
sanboxaudio||TI975,Caixa de Som,Caixa De Som Bluetooth LED Com Bateria Recarregável Daewoo DW2000- 1200W RMS,"<p>A Caixa De Som Bluetooth LED Com Bateria Recarregável Daewoo DW2000- 1200W RMS é imbatível! Essa caixa de som consegue oferecer um som incrível com muita potência e fidelidade sonora pelo melhor custo benefício do mercado. Além disso, junto a caixa de som acompanha um controle remoto para facilitar a utilização das funções.</p><p><br></p><p>Recheada de funcionalidades! Essa caixa de som oferece conexões e tecnologias como Bluetooth, Rádio FM, mas você também pode reproduzir músicas via entradas físicas, como pen drive (USB), cartão de memória ou até mesmo pela entrada auxiliar (P2). Além disso, essa caixa de som também possui duas entradas P10 para a conexão de microfone e instrumentos musicais.</p><p><br></p><p>Totalmente versátil! Essa Caixa possui o famoso TWS que permite conectar duas caixas Daewoo Partybox 2000 – DW2000 sem a necessidade de fios, com isso, você dobrar a potência e criar uma imersão maior ao escutar suas músicas favoritas.</p><p><br></p><p>Seu design é totalmente encantador! As principais funções da caixa estão localizadas na parte superior para proporcionar mais conforto e praticidade. A Partybox 2000 conta com rodinhas e alças para facilitar o transporte. Ela também possui LEDS decorativos no painel frontal para animar ainda mais suas festas.</p><p><br></p><p>São 1200W RMS de pura potência! Essa caixa da Daewoo é equipada com dois woofers de 8” polegadas e um Tweeter de 2,5 para proporcionar mais qualidade nas suas músicas. Além disso, ela possui bateria interna recarregável com capacidade de 3600mAh e uma autonomia de 5 horas.</p><p><br></p><p>Use-o onde quiser, este dispositivo é projetado para você ter sempre a melhor experiência sonora, com garantia de qualidade Daewoo.</p><p><br></p><p>Especificações Técnicas:</p><p>-Marca: Daewoo</p><p>-Modelo: DW2000</p><p>-GTIN/ EAN: 0618341396432</p><p>-Cor: Preto</p><p>-Design: Portátil</p><p>-Sistema de Iluminação: LED</p><p>-Potência: 1200W RMS</p><p>-Alto Falante: Woofer 2x 08” polegadas</p><p>-Tweeter: 2,5”</p><p>-Função TWS: Sim</p><p>-Função Bluetooth: Sim</p><p>-Alcance do Bluetooth: 10 m</p><p>-Frequência: 45 ~ 20 Hz</p><p>-Relação de Sinal-Ruído: Igual ou Maior que 75db</p><p>-Função Microfone Prioridade: Sim</p><p>-Alimentação: AC100-240V~50/60Hz</p><p>-Bateria Interna: Recarregável</p><p>-Capacidade da Bateria: 3600mAh</p><p>-Autonomia da Bateria: 5 horas</p><p>-Tempo de carregamento: 4,5 horas</p><p>-Suporta Bateria Externa: Sim, Bateria externa 12V</p><p>-Função Karaokê: Sim</p><p>-Função Gravação (REC.): Sim</p><p>-Função Repetir (Repeat): Sim</p><p>-Controle de EQ/ECHO: Sim</p><p>-Controle de Graves e Agudos: Sim</p><p>-Rádio: FM</p><p>-Conexões (Entradas): BT/ FM / USB / SD /AUX / 2xP10</p><p>-Entrada AUX: P2</p><p>-Alça de transporte e Rodinhas: Sim</p><p>-Controle Remoto: Sim</p><p>-ANATEL: 10012-22-10594</p><p>-Dimensões (L x A x C): 33 x 70 x 33 cm</p><p>-Peso: 8,5 kg</p><p><br></p><p>Itens inclusos</p><p>-01 Caixa de Som Daewoo DW2000</p><p>-01 Cabo de Energia</p><p>-01 Controle Remoto</p><p>-01 Manual</p><p><br></p><p>Garantia</p><p>-Garantia de fábrica: 12 Meses</p>","{""caracteristicas"":""Bateria Recarregável, Bluetooth"",""conectividade"":""Bateria Recarregável, Karaokê,Microfone, Rádio FM"",""conexoes"":""USB, Auxiliar, TWS"",""tamanho_do_woofer"":""5\"""",""tipo"":""Portátil""}","Bateria Recarregável, Karaokê,Microfone, Rádio FM",,,Portátil,,"Bateria Recarregável, Bluetooth","5""","USB, Auxiliar, TWS",,,,,Bluetooth,Daewoo,1200W RMS,Caixa de Som,AC100-240V5060Hz,"Bateria Recarregável, LED, Bluetooth, Rádio FM, TWS, Controle Remoto, Entrada USB, Entrada SD, Entrada Auxiliar P2, Entrada para Microfone, Entrada para Instrumentos Musicais",2x 08 polegadas,"BT, FM, USB, SD, AUX, 2xP10",Não informado,Portátil,Não informado,"TWS, Bluetooth, Rádio FM, Entrada USB, Entrada SD, Entrada Auxiliar P2, Entrada para Microfone, Entrada para Instrumentos Musicais, Controle Remoto, LED, Bateria Recarregável",Daewoo,Bluetooth,1200W,Portátil,Bivolt,"8""","Auxiliar, USB, SD, P2",
lojaolist||OLSHMEVW2S6Z9KLJ,Caixa de Som,Amplificador De Som Recarregável Para Idosos,"Amplificador de som recarregável para idosos Especificações do produto: - contém: 1 amplificador auditivo, 3 adaptadores de silicone, 2 baterias, 2 limpadores e 1 manual. - modelo: interno (ite) analógico. - dimensão: 18,62 x 13,39 x 9,76mm. - frequência: 100 a 6000hz. - uso bilateral (para ambos os lados). - alimentação: baterias ag3, a312 (pr41), 1.5v. - duração bateria: até 20 dias. - regula o volume. - recomendado para adultos com perda auditiva leve. Sugestão de uso: - para ligar, o compartimento da bateria deve estar completamente fechado. - encaixe o amplificador na parte interna da orelha, escolhendo o melhor adaptador de tamanho. - regule o volume de acordo com sua preferência. - leia as instruções de montagem, cuidado e utilização informados no manual. Atenção: uso não recomendado para pessoas que apresentam zumbidos e crianças menores.",,,,,,,,,,,,,,Não informado,Não informado,Não informado,Amplificador Auditivo,15V,"Recarregável, analógico, bilateral, regula o volume",Não informado,Não informado,Não informado,Não informado,Não informado,"3 adaptadores de silicone, 2 baterias, 2 limpadores, 1 manual",Amplificador,,,,,,,
