Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Atributos AI-PAVE-BR,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Atributos Multimídia,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
id,product_type,,,extracted_attributes,cor_ol,voltagem_ol,marca_ol,tipo_ol,tipo_de_acendimento_ol,material_da_mesa_ol,quantidade_de_bocas_ol,alimentacao_ol,tipo_de_gas_ol,tipo_de_forno_ol,cor_llm,voltagem_llm,marca_llm,tipo_llm,tipo_de_acendimento_llm,material_da_mesa_llm,quantidade_de_bocas_llm,alimentacao_llm,tipo_de_gas_llm,tipo_de_forno_llm,cor,voltagem,marca,instalacao,tipo_de_acendimento,quantidade_de_bocas,alimentacao,tipo_de_gas,tipo_de_forno
utilidadesdomesticasudltda||1085,Fogão,FogÃo Star 5 Bocas Mesa AÃo Inox Acendimento AutomÃtico Itatiaia,"A linha de Fogões Star traz a qualidade e a confiança da Itatiaia para a sua casa. Com ele, você prepara os alimentos com segurança e praticidade. É ideal para quem procura por um produto funcional e fácil de limpar. Os queimadores de metal são resistentes e o acendimento automático facilita o dia a dia na cozinha.<br> <br> Especificações: <br> Para um dia a dia mais prático: Acendimento Automático: Para ligar a chama, basta girar o manípulo e apertar o botão.<br> Segurança e Ergonomia: Puxador tubular de aço projetado para você não encostar a mão na porta ao abrir o forno.<br> Tecnologia Limpa-fácil: Forno com cavidade interna esmaltada e lisa para evitar o acúmulo de gordura e sujeira, facilitando a limpeza.<br> Cozimento mais rápido e Potente: Queimador superchama.<br> Seu alimento no ponto certo: Os botões têm sinalização de posição para melhor controle e acendimento das chamas.<br> Resistência e Funcionalidade: Queimadores de metal resistentes e fáceis de limpar.<br> Segurança e Temperatura Ideal no Forno: Porta de vidro temperado duplo para melhor isolamento térmico.<br> Mesa de aço inox brilhante, resistente a corrosão.<br> <br> Características: <br> Marca: Itatiaia<br> Modelo: 5 bocas <br> Linha: Star<br> Tipo de Fogão: De piso<br> Bocas: 5<br> Prateleira: Fixa<br> Quantidade de Pés: 4<br> Puxadores: Puxadores em aço<br> Tampo de Vidro Acima da Mesa: Sim<br> Tipo de Mesa: Mesa de Aço Brilhante<br> Lateral do Fogão: Aço<br> Manípulos: No Painel<br> Tipo de Trempe: Trempe de Aço Esmaltado<br> Acendimento: Automático<br> Quantidade de Queimadores: 5<br> Quantidade de trempes: 5<br> Volume (lts): 88<br> Localização da entrada de gás (visão frontal): Superior Direito<br> Trava de Segurança do Forno: Sim<br> <br> Recomendações de Uso, Manutenção e Limpeza: Pano umedecido e detergente neutro<br> <br> Dimensões:<br> Altura: 88,6 cm<br> Largura:72 cm <br> Profundidade: 62cm <br> Peso: 30,9 Kg<br> <br> Garantia do Fornecedor: 12 meses<br> <br> Observações: <br> Os objetos que ambientam as imagens não acompanham o produto.<br> Fique atento, as cores dos produtos podem sofrer alterações dependendo do seu monitor.","{""alimentacao"":""Gás"",""cor"":""Branco"",""marca"":""Itatiaia"",""material_da_mesa"":""Aço Inox, Vidro"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Branco,Bivolt,Itatiaia,Piso,Automático,"Aço Inox, Vidro",5 Bocas,Gás,,,Não informado,Não informado,Itatiaiabr,De pisobr,Automáticobr,Aço Inox,5,Não informado,Não informado,Não informado,Branco,Bivolt,Itatiaia,de Piso,Automático,5 Bocas,,,Simples
uaicomerciodigital||F4B4062I,Fogão,Fogão Esmaltec 4 Bocas Ágata 4062 Automático Bivolt Inox,"FOGAO ESMALTEC 4 BOCAS AGATA 4062 ACENDIMENTO AUTOMÁTICO BIVOLT - INOX<br><br>O Fogão de Piso Esmaltec Ágata 4062 possui 4 bocas com acendimento total automático, para mais economia e praticidade no preparo dos seus pratos favoritos.<br><br>Com seu sistema Top Control, o Fogão Ágata 4062 garante mais segurança e comodidade no seu dia a dia.<br><br>Seu forno conta com revestimento Limpa Fácil, que impede o acumulo de gordura.<br><br>Além de oferecer mais facilidade na hora da limpeza, com botões removíveis e pés altos e robustos, e um puxador de aço super-reforçado para mais segurança.<br><br><br>CARACTERÍSTCAS DO PRODUTO:<br>Marca: Esmaltec<br>Modelo: Ágata 4062<br>Voltagem: Bivolt<br>Cor: Inox<br>Bocas: 4 bocas<br>Tipo de Fogão: Piso<br>Quantidade de Fornos: 1 forno<br>Prateleiras no forno: 1 ajustável<br>Tipo de porta: Com visor<br><br>Top Control: Segurança e comodidade no seu dia a dia<br>Pés altos: Robustos e facilitam a limpeza<br>Acendimento total automático: Mais economia e praticidade<br>Botões removíveis: Facilita a limpeza do produto<br>Puxador de aço: Super-reforçado para mais segurança<br>Forno limpa fácil: Facilidade na hora de limpar<br><br><br>INFORMAÇÕES COMPLEMENTARES:<br>Alimentação: Gás<br>Potência: 9,6 kg<br>Pressão do Gás: 2,8 kW<br>Potência Elétrica: 27 W<br>Tipo de Acendimento: Automático<br>Tipo de Gás: GLP*<br>Volume Forno: 56 L<br>Peso: 19,7 Kg<br>Dimensões (a x L x c): 86.3 x 50.7 x 59.8 cm<br><br>*A conversão para GN precisa ser adaptada, conforme consta no manual do produto","{""alimentacao"":""Gás"",""cor"":""Inox"",""marca"":""Esmaltec"",""material_da_mesa"":""Aço Inox"",""quantidade_de_bocas"":""4 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP"",""voltagem"":""Bivolt""}",Inox,Bivolt,Esmaltec,Piso,Automático,Aço Inox,4 Bocas,Gás,GLP,,Inox,Bivolt,Esmaltec,Piso,Automático,Não informado,4 bocas,Gás,GLP,Não informado,Inox,Bivolt,Esmaltec,de Piso,Automático,4 Bocas,Gás,GLP,Simples
electrolux||2004126,Fogão,Fogão 5 Bocas Electrolux Preto com Tripla Chama e Timer Digital (76UBR),"Com a frente total black, o Fogão Electrolux 76UBR apresenta design mais moderno e sofisticado para a sua cozinha. Conta com um timer digital que permite a programação do tempo de cocção e ainda emite um aviso sonoro assim que a refeição estiver pronta. Os botões e o vidro do fogão são removíveis, facilitando sua limpeza diária. O queimador de tripla chama do fogão Electrolux proporciona maior rapidez para o preparo de receitas. Este fogão 5 bocas tem grades individuais com mesa compartimentada e as prateleiras são reguláveis e deslizantes, permitindo o preparo de mais de uma receita ao mesmo tempo. Apresenta classificação energética A, o que significa economia e maior eficiência para o consumidor. Além disso, o fogão de piso Electrolux conta com bloqueio de gás no caso de a chama do forno se apagar, garantindo segurança durante seu manuseio.","{""alimentacao"":""Gás"",""cor"":""Branco"",""marca"":""Electrolux"",""material_da_mesa"":""Vidro"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP"",""voltagem"":""Bivolt""}",Branco,Bivolt,Electrolux,Piso,Automático,Vidro,,Gás,GLP,,Preto,Não informado,Electrolux,Fogão,Não informado,Não informado,5 Bocas,Não informado,Não informado,Não informado,Preto,Bivolt,Electrolux,de Piso,Automático,5 Bocas,Gás,GLP,Simples
opescadordeofertas||8061430240,Fogão,Fogão 5 Bocas Atlas Tropical Glass Bivolt Preto Mesa Vidro,"Seu design robusto vai levar sua cozinha a um novo nível de beleza e sofisticação. <br> Conte com a praticidade do acendimento automático e a facilidade de limpeza do forno Limpa Fácil. <br> Além disso a porta do forno com ampla visão e vidro duplo confere mais segurança na hora de assar suas receitas.<br> <br> Forno Limpa Fácil:<br> - A gordura não gruda e a limpeza fica muito mais fácil.<br> <br> Mesa de Vidro Temperado<br> - A beleza do cooktop com a facilidade de limpeza que você precisa.<br> <br> Tripla Chama:<br> - 3 anéis diferentes de chama, produz mais calor para um cozimento rápido e uniforme.<br> <br> DADOS TÉCNICOS:<br> - Voltagem: Bivolt<br> - Cor: Preto<br> - Linha: Tropical Glass<br> - Quantidade de bocas: 5 bocas<br> - Tipo de acendimento: Automático<br> - Acabamento da Mesa: Vidro Temperado<br> - Instalação: Fogão de Piso<br> - Duplo Forno: Não<br> - Turbo Convecção: Não<br> - Grill: Não<br> - Funcionamento: Gás<br> - Capacidade do forno: 86,5L<br> - Acabamento do forno: Limpa Fácil<br> - Luz no forno: Sim (lâmpada não acompanha o produto)<br> - Vidro do forno: Vidro Duplo<br> - Tampa: Não<br> - Trempes: Aço Esmaltado<br> - Grades do forno: 1 grade deslizante<br> - Timer Digital: Não<br> - Botões Removíveis: Sim<br> - Fabricação: Nacional<br> - Potência dos queimadores: 2Q Ramal 1,7kW, 2Q Família 2,0kW e 1Q Tripla Chama 3,3kW<br> - Sistema Bloqueia Gás: Sim<br> - Eficiência Energética: A<br> - Dimensões do produto (LxAxP): 75x88,9x60,5 cm<br>- Garantia: 12 Meses<br> <br> Aqui na Loja O Pescador de Ofertas, você pode concluir a sua compra facilmente, com toda a segurança e a sua entrega é garantida.<br> Aqui você está em 1o Lugar!","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Atlas"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Atlas,Piso,Automático,,5 Bocas,Gás,,,Preto,Bivolt,Atlas,Fogão,Automático,Vidro Temperado,5 bocas,Gás,Não informado,Limpa Fácil,Preto,Bivolt,Atlas,de Piso,Automático,5 Bocas,Gás,,Simples
marciusmagazine||004.441.0129,Fogão,Fogão 5 Bocas com Timer Digital Itatiaia Forno 101 Litros Itamaster Preto Bivolt,"<p>Fogão 5 Bocas com Timer Digital Itatiaia Forno 101 Litros Itamaster Preto Bivolt</p> <br><p>O fogão 05 bocas Itatiaia da linha Itamaster é a tecnologia e inovação que você precisa para a sua cozinha!<br><br>Sua mesa é em vidro temperado com bordas infinitas com botões e manípulos removíveis. Possui painel touchscreen, timer digital e acendimento automático digital.<br><br>Com 05 queimadores e trempes em ferro fundido deixa o momento de cozinhar mais prático. Seu forno possui capacidade de 101 Litros e duas grades internas sendo uma fixa e um a deslizante.</p> <br> <p>Marca: Itatiaia</p><p>Modelo: 3700000337</p><p>Cor: Preto</p><p>Linha: Itamaster</p><p>Código de Barras EAN: 7892946437841</p><p>Voltagem: Bivolt</p><p>Capacidade Total do Forno : 101 Litros</p><p>Quantidade de Queimadores: 5</p><p>Material da mesa: Vidro Temperado</p><p>Material dos Trempes: Ferro Fundido</p><p>Painel com Touchscreen: Conta também com timer com contagem regressiva, acendimento automático digital e função bloqueio que garante maior segurança na cozinha.</p><p>Botões e manípulos removíveis: Facilita a limpeza e uso.</p><p>Puxador do Forno: Em alumínio escovado mais resistente e ergonômico</p><p>Forno: 02 Prateleiras, sendo 1 fixa e 1 deslizante. Acendimento automático e lâmpada blindada. Controle de temperatura de 180 a 270</p><p>Conteúdo da embalagem: 01 Fogão 05 Bocas com Timer Digital Itatiaia Forno 101 Litros Itamaster Preto Bivolt; | 01 Manual de Instruções</p><p>Dimensões aproximadas do produto: Altura: 98cm | Largura: 77cm | Profundidade: 62cm</p><p>Peso aproximado do produto: 38Kg</p><p>Garantia do fabricante: 90 dias. | (podendo ser estendida pelo fabricante, de acordo com o manual de instruções)</p><p>Aviso: Imagens meramente ilustrativas.</p><p>Observação: A tonalidade do produto pode variar entre a imagem de exibição e o item físico.</p><p>Atenção: Não nos responsabilizamos pela montagem ou instalação do produto.</p><p>Importante: Imprescindível a conferência no ato da entrega. Em caso de anormalidade, recuse.</p>","{""cor"":""Preto"",""marca"":""Itatiaia"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""5 Bocas"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Itatiaia,,Automático,Vidro,5 Bocas,,,,Preto,Bivolt,Itatiaia,Fogão,Automático,Vidro Temperado,5,Gás,Não informado,Não informado,Preto,Bivolt,Itatiaia,de Piso,Automático,5 Bocas,,,Simples
tabaratotolevando||16266,Fogão,Fogão Mueller 5 Bocas Com Mesa De Vidro E Grades De Ferro,"A escolha perfeita para quem valoriza tempo, design e praticidade. Descubra a beleza e as vantagens do novo fogão Mueller 5 bocas com mesa de vidro MFV5BF. Com seu design moderno e funcional, ele torna sua rotina muito mais prática. A mesa ampla em vidro temperado traz o queimador central tripla chama para receitas prontas num instante, e as grades de ferro fundido exclusivas da Mueller proporcionam panelas firmes em todas as suas receitas. Tenha o novo fogão Mueller MFV5BF e vivencie uma nova experiência na sua cozinha.<br> MODELO: MFV5BF<br> <br> Mesa de vidro temperado: sim<br> <br> Grades: individuais de ferro fundido com 6 pontos de apoio e sistema de encaixe exclusivo<br> <br> Botões: removíveis e sobrepostos à mesa<br> <br> Acendimento: automático total<br> <br> Puxador da porta: ergonômico<br> <br> Queimador: Tripla Chama com super potência de 3,7KW<br> <br> Porta do forno: vidro total<br> <br> Proteção térmica com duplo vidro no forno: sim<br> <br> Forno com válvula de segurança: sim<br> <br> Luz no forno: A lâmpada não acompanha o produto<br> <br> Forno: com acabamento total clean<br> <br> Forno: com duas grades ajustáveis em dois níveis de altura<br> <br> Queimadores família: Dois - 2KW<br> <br> Queimadores médios: Dois - 1,7KW<br> <br> Queimador do forno de alta performance: - 3,0KW<br> <br> Queimadores de aço esmaltado com encaixe vedado à mesa<br> <br> Dimensões do produto:<br> Altura: 91 cm<br> Largura: 75 cm<br> Profundidade: 62,5 cm<br> Peso: 31,8 kg<br> <br> Garantia: 12 meses","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Mueller"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Mueller,Piso,Automático,Vidro,5 Bocas,Gás,,,Não informado,Não informado,Mueller,Fogão,Automático,Vidro,5,Gás,Não informado,Não informado,Preto,Bivolt,Mueller,de Piso,Automático,6 Bocas,Gás,GLP,Simples
venaxstore||7471,Fogão,Fogao 5 Bocas Venax Picasso Branco Gas Glp,"Características do Produto<br><br>Tipo: Fogão de Piso<br>Acendimento: Automático<br>Queimadores: 2 Grandes e 3 Médios<br>Trempe dos Queimadores: Ondulada Esmaltada<br>Mesa Queimadores: Inox<br>Tampa de Vidro: Não<br>Botões: Removíveis<br>Válvula de Segurança: Sim<br>Luz no Forno: Não<br>Prateleiras no Forno: Uma Regulável<br>Revestimento Forno: Esmalte Easy Clean<br>Temperatura: 5 Posições de 180C até 290C<br>Função Grill: Não<br>Timer Grill: Não<br>Timer Gás: Não<br>Espeto Giratório: Não<br>Bandeja Coletora de Resíduos: Não<br>Porta Removível: Sim<br>Porta do Forno: Vidro Panorâmico<br>Vidro Duplo na Porta: Sim<br>Puxador da Porta: Aço na Cor Preto<br>Estufa: Fixa<br>Entrada de Gás: Uma entrada(Lado esquerdo visto de frente)<br>Marca: Venax<br><br>Especificações Técnicas<br><br>Alimentação: Gás GLP (A conversão para Gás Natural não é coberta pela garantia)<br>Tensão: Bivolt<br>Frequência: 50/60Hz<br>Classificação Energética: ""A""<br>Etiquetas: ENCE E CONPET<br>Garantia: 1 Ano<br>Potência Queimador do Forno: 3,30 kW<br>Potência Queimadores Mesa: 1,35 kW (queim. Méd.); 1,80 kW (queim. Grande)<br>Dimensões Internas do Forno (LxPxA): 648x470x290 (mm)<br>Volume do Forno: 88,3 L<br><br>L - largura / P - profundidade / A - altura","{""cor"":""Branco"",""marca"":""Venax"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso"",""voltagem"":""Bivolt""}",Branco,Bivolt,Venax,Piso,,,5 Bocas,,,,Branco,Bivolt,Venax,Fogão de Piso,Automático,Inox,5 Bocas,Gás GLP,Não informado,Não informado,Branco,Bivolt,venax,de Piso,Automático,5 Bocas,Gás,GLP,Simples
dufrio||100238361,Fogão,Fogão a Gás Glem Multich 5 Bocas Inox GLMMQB  220V,"<p>O Fogão a Gás Glem de 5 bocas da série Matrix de 90 cm oferece praticidade e eficiência para o preparo das receitas.</p><p>Ele é composto por uma mesa de cocção selada em aço inox com defletor de calor. O produto possui 5 queimadores com acedimento superautomático, sendo um Multichamas, que permite um cozimento mais rápido e eficaz.</p><p>O forno do fogão, é elétrico, apresenta capacidade de 120 litros e conta com 8 funções, além de ser equipado com turbo, grill elétrico infrared e termostato.</p><p>Sua porta possui vidro duplo, sendo que o interno é removível, para facilitar a limpeza.</p><p>O puxador em alumínio com molduras em metal confere ainda mais sofisticação ao visual do fogão.</p>","{""alimentacao"":""Gás"",""cor"":""Inox"",""marca"":""Glem"",""material_da_mesa"":""Aço Inox, Vidro"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso"",""tipo_de_acendimento"":""Automático""}",Inox,,Glem,Piso,Automático,"Aço Inox, Vidro",5 Bocas,Gás,,,Inox,220V,Glem,Gás,Automático,Aço Inox,5,Não informado,Não informado,Elétrico,Inox,Bivolt,Glem,de Piso,Automático,5 Bocas,Gás,,Simples
friopecas||146799,Fogão,Fogão de Piso Dako 5 Bocas Diplomata Grill Preto - Bivolt,"Fogão de Piso Dako 5 Bocas Diplomata Grill Preto - Bivolt <p> O Fogão Dako 5 Bocas Diplomata Grill Preto - Bivolt além do desing moderno com frente total em vidro preto, o novo fogão Dako Diplomata conta com uma série diferenciais. </p> Exclusiva testeira anti-residuos em vidro temperado removível. Mesa de vidro temperado com recorte frontal. Grades de ferro fundido quadradas com 8 pontos de apoio. Puxador de alumínio escovado. Pés robustos e semi-embutidos. Botões ergonômicos e trava de segurança infantil. Conta com 3 queimadores semirrápidos de 1,7kW, 1 queimador rápido de 3,0kW e 1 queimador extra rápido tripla chama de 3,3kW. <p> Imagem Meramente Ilustrativa. </p>","{""cor"":""Preto"",""marca"":""Dako"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""5 Bocas"",""tipo"":""Piso"",""voltagem"":""Bivolt""}",Preto,Bivolt,Dako,Piso,,Vidro,5 Bocas,,,,Preto,Bivolt,Dako,Piso,Não informado,Vidro temperado,5 Bocas,Não informado,Não informado,Grill,Preto,Bivolt,Dako,de Piso,Automático,5 Bocas,,,Simples
whirlpool||1172,Fogão,Fogão Brastemp 5 bocas cor Inox com mesa de vidro e quadrichama,"<p>Completo e sofisticado<br>O Fogão de Piso Brastemp Ative Top Glass com 5 bocas tem design inspirado nos cooktops, mesa de vidro e grades individuais de ferro fundido. Completo, conta com Quadrichama, Grill, vidro panorâmico e interface digital para o controle das principais funções.</p><p>Interface digital<br>Controle as principais funções do Fogão de Piso Brastemp Ative Top Glass com apenas um toque. Com a interface touch digital, é possível selecionar a luz do forno, timer e acendimento automático.</p><p>Doura e gratina<br>Gratine e doure massas, carnes e o que mais desejar com o Grill Elétrico do Fogão Brastemp Inox e deixe suas receitas ainda mais saborosas.</p><p>Quadrichama<br>Com o Quadrichama, suas receitas ficam prontas em muito menos tempo. O potente queimador libera a chama de quatro pontos diferentes, ampliando a área de aquecimento. Perfeito para o preparo daquele jantar em família.</p><p>Facilidade na limpeza<br>O revestimento esmaltado com tecnologia Cleartec evita o acúmulo de sujeira no interior do forno, que conta também com vidro interno removível de fácil limpeza.</p>","{""cor"":""Inox"",""marca"":""Brastemp"",""material_da_mesa"":""Aço Inox, Vidro"",""voltagem"":""Bivolt""}",Inox,Bivolt,Brastemp,,,"Aço Inox, Vidro",,,,,Inox,Não informado,Brastemp,Piso,Automático,Vidro,5,Gás,Não informado,Não informado,Inox,220V,Brastemp,de Piso,Automático,5 Bocas,,,Simples
importline||15916050430,Fogão,Fogao 5b Mueller Fratello Vetro Mesa Vidro - 601230014,"Características:Mesa de vidro temperado.Mesa de alta potência com diversos tipos de queimadores.Grades individuais.Grades com 6 pontos de apoio.Sistema de encaixe exclusivo.Queimadores de aço esmaltado.Botões removíveis.Painel ergonômico.Bordtec.Pés altos.Um queimador Ultra Chama - 3,7KWDois queimador Família - 2KWDois queimadores Médios - 1,7KWQueimador do forno - 2,6KWAcendimento automático total.Puxador do forno em metal com abertura ergonômica.Forno Total Clean com amplo visor.Forno com uma grade ajustável em dois níveis de altura.Proteção térmica com duplo vidro no forno.Forno com válvula de segurança.Benefícios:Segurança e durabilidade.Beleza e praticidade de limpeza.Fáceis de limpar.Panela mais estáveis.Grades mais firmes e seguras.Botões inclinados: mais praticidade na hora de cozinhar.Facilidade na limpeza.Evita o entupimento da saída de gás.Protege a mesa contra impactos.Facilidade na limpeza.Potência para um preparo rápido de suas receitas.Perfeito para os pratos do dia a dia.Ideal para pequenas receitas.Agilidade no assado.Praticidade e funcionalidade com tecla única para acendimento da mesa e do forno.Segurança no manuseio.Menos trabalho para você e mais controle no preparo de suas receitas.Aproveitamento total do forno.Mais segurança, melhor distribuição de calor e assados uniformes.Evita acidentes cortando a saída do gás caso a chama do forno se apague acidentalmente.Tensão: BivoltTipo de Gás - GLP (Conversível para GN)Cor: Preto FoscoPotência do queimador Ultra Chama - 3700WPotência do queimador Família - 2000WPotência do queimador Médio - 1700WPotência do queimador do forno - 2600WVolume interno do forno: 81,6 litrosClassificação eficiência energética: A - na mesa e no fornoCódigo do produto Preto Fosco - 60 1230 010Código EAN Preto Fosco - 790815690 037 9Cor: BRANCO - Voltagem: SEM VOLTAGEMDimensões do produto (cm): A:87 x L:75 x P:55Dimensões internas do forno (cm): A:30,5 x L:64 x P:41Dimensões da embalagem: A:88,5 x L:76 x P:56 - PapelãoPeso líquido: 25,800kgPeso bruto: 28,800kg","{""alimentacao"":""Gás"",""cor"":""Branco"",""marca"":""Mueller"",""material_da_mesa"":""Vidro"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP"",""voltagem"":""Bivolt""}",Branco,Bivolt,Mueller,,Automático,Vidro,,Gás,GLP,,Preto Fosco,Bivolt,Mueller,Fogão,Automático,Vidro,5,Gás,GLP,Não informado,Branco,,Mueller,de Piso,Automático,5 Bocas,,GLP,Simples
outletdasfabricas||33041VBA035,Fogão,Fogão 4 Bocas Electrolux Efficient FE4GP com PerfectCook Preto Bivolt,"<p>O Fogão Electrolux Efficient FE4GP de 4 Bocas com PerfectCook é perfeito para deixar suas receitas deliciosas, além de deixar sua cozinha mais moderna. O forno é equipado com uma Exclusiva Tecnologia PerfectCook, que por meio de uma Cavidade Selada, garante melhor isolamento térmico, reduzindo o tempo de cozimento em 27%. Para suas receitas ficarem ainda mais gostosas, a tecnologia VaporBake, por meio da cocção a vapor, uma melhora de até 2x, a aparência, crocância, textura e sabor. Além disso, conta com queimador Tripla Chama e Acendimento Automático, otimizando o seu tempo na cozinha. Aproveite a qualidade e eficiência que só a Electrolux oferece!</p> <p>Especificações:</p> <p>Comprimento: 52 cm</p> <p>Largura: 63,4 cm</p> <p>Altura: 96,8 cm</p> <p>Tensão/Voltagem: Bivolt (127V e 220V)</p> <p>Tecnologia PerfectCook: Melhor isolamento térmico, reduzindo 27% o tempo de cozimento</p> <p>Tecnologia VaporBake: Cocção a vapor para uma melhora na aparência, crocância, textura e sabor em massas e pães</p> <p>Tecnologia FastClean: Revestimento que evita o acúmulo de gordura e permite maior facilidade na remoção de manchas no forno</p> <p>Acendimento Automático: Ignição rápida, fácil e segura</p> <p>Mesa de Vidro Temperado</p> <p>4 Bocas/Queimadores</p> <p>Boca/Queimador Tripla Chama</p> <p>Economia de Gás: Cavidade selada e cantos arredondados sem frestas, evitando saída do calor</p> <p>Capacidade do Forno: 72,6 Litros</p> <p>Luz no Forno</p> <p>Grades Individuais</p> <p>Cor: Preto</p> <p>As configurações do seu monitor ou dispositivo móvel podem afetar a tonalidade da cor do produto. Conferir na descrição.</p> <p>Produtos de Enfeite e Eletrônicos Não Estão Inclusos.</p>","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Electrolux"",""material_da_mesa"":""Vidro"",""quantidade_de_bocas"":""4 Bocas"",""tipo_de_acendimento"":""Automático"",""voltagem"":""Bivolt""}",Preto,Bivolt,Electrolux,,Automático,Vidro,4 Bocas,Gás,,,Preto,Bivolt,Electrolux,Fogão,Automático,Vidro Temperado,4 Bocas,Não informado,Não informado,Não informado,Preto,Bivolt,Electrolux,de Piso,Automático,4 Bocas,Gás,GLP,Simples
spicy||13073,Fogão,Fogão a Gás 5 Queimadores 90cm 220V Cuisinart Arkton,"Esse Fogão a Gás 5 Queimadores 90cm Cuisinart Arkton possui 8 funções: Lâmpada, descongelar, cozimento tradicional, cozimento delicado, cozimento do forno superior, cozimento por grill, cozimento grill com convecção e cozimento por convecção. Blue Sky Enamel: esmalte azul nas extremidades internas do forno que melhora a condução do calor e facilita a limpeza, além de melhorar a visualização interna dos produtos. Ventiladores de dupla circulação. Sistema de refrigeração tangencial. 5 queimadores: 1 auxiliar, 2 semi-rápido, 1 rápido e 1 chama-tripla. Queimadores Sabaf de alta eficiência. Especificações do produto: • Freestanding • Painel de controle e acabamento em aço inox preto • Controle eletrônico e relógio digital • Timer digital com temporizador automático • Grades telescópicas de fácil manuseio • 1 Bandeja esmaltada coletora de gordura • Luzes duplas do forno • Ventiladores de dupla circulação • Porta interior removível de vidro temperado • Baixo consumo de energia (A+), com grande eficiência e atenção ao ambiente • Atenção: É indispensável a instalação com fio terra • As paredes e superfícies próximas devem ser de material resistente a temperatura de 90oC (tais como madeira, fórmica, inox, granito, mármore) • Limpeza: O revestimento de esmalte pode ser limpo utilizando água quente e detergente líquido com uma escova macia de náilon Você pode remover a porta do forno para facilitar a limpeza O plano de aço inox deve ser limpo imediatamente após o uso, evitando que a água evapore sobre a superfície Não utilize produtos abrasivos nem corrosivos, nem esponjas de aço Use somente pano macio umedecido com água morna e um pouco de detergente líquido Ficha técnica: • Código: 4092740104 • Marca: Cuisinart Arkton • Conteúdo da Embalagem: 1 Fogão • Material: Aço inox • Voltagem: 220V • Frequência: 60Hz • Potência: 2,88W • Consumo: 1,08kW/ 24h • Capacidade do forno: 105 Litros • Tipo de Gás: GLP/GN • Peso do produto: 70kg • Dimensões do produto: 90cm x 90cm x 60cm (AxLxP) • Garantia: 1 ano • Certificação BRA19/00351 - Produto possui certificação de segurança compulsória, certificado pelo SGS, organismo acreditado pela CGCRE do Inmetro","{""alimentacao"":""Gás"",""cor"":""Preto"",""marca"":""Cuisinart"",""material_da_mesa"":""Aço Inox, Vidro"",""tipo_de_acendimento"":""Automático"",""tipo_de_gas"":""GLP"",""voltagem"":""220 V""}",Preto,220 V,Cuisinart,,Automático,"Aço Inox, Vidro",,Gás,GLP,,Não informado,220V,Cuisinart Arkton,Gás,Não informado,Aço inox,5,Não informado,GLPGN,Não informado,Preto,220V,Cuisinart,de Piso,Automático,5 Bocas,Gás," GLP, Natural",Simples
